customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since,Start_Year,Start_Month,Start_Day,Weekday,cus_trans_count,cus_total_trans_val,customer_avg_trans,cus_max_trans,customer_segment
174,Anele,Van Wyk,40,Eastern Cape,East London,Employed,46178.99,2024-11-25,2024,11,25,0,6.0,6239.81,1039.9683333333337,2797.13,High Income
175,Lerato,Botha,20,Kwazulu-Natal,Pietermaritzburg,Retired,13027.83,2020-06-29,2020,6,29,0,24.0,30089.22,1253.7175,6661.29,Middle Income
176,Sophia,Pillay,34,Gauteng,Midrand,Employed,18003.55,2021-04-20,2021,4,20,1,11.0,391175.9,35561.44545454546,380364.57,Middle Income
177,Sibusiso,Jacobs,23,Mpumalanga,Mbombela,Self-employed,21290.96,2012-12-06,2012,12,6,3,43.0,45354.83,1054.763488372093,4568.14,Middle Income
178,Bongani,Van Wyk,37,Kwazulu-Natal,Richards Bay,Employed,23010.11,2016-03-06,2016,3,6,6,33.0,26083.8,790.4181818181818,5983.58,Middle Income
179,Mia,Mahlangu,32,Gauteng,Pretoria,Employed,29446.77,2017-09-06,2017,9,6,2,7.0,6966.14,995.1628571428572,1838.09,Middle Income
180,Lerato,Pillay,18,Gauteng,Pretoria,Employed,19373.77,2012-07-15,2012,7,15,6,19.0,27530.37,1448.9668421052631,13532.0,Middle Income
181,Naledi,Pillay,33,Western Cape,Cape Town,Self-employed,31388.65,2019-02-26,2019,2,26,1,10.0,5048.83,504.883,2167.3,High Income
182,Sipho,Pillay,42,Gauteng,Soweto,Self-employed,0.0,2025-07-26,2025,7,26,5,14.0,8960.9,640.0642857142857,2363.9,
183,Sipho,Sithole,27,Western Cape,George,Employed,25428.94,2016-08-25,2016,8,25,3,26.0,31015.65,1192.909615384615,6110.88,Middle Income
184,Amahle,Botha,37,Kwazulu-Natal,Durban,Unemployed,38816.27,2013-08-12,2013,8,12,0,23.0,21910.66,952.6373913043478,4704.03,High Income
185,Ayanda,Mokoena,45,Eastern Cape,Mthatha,Self-employed,37146.08,2012-08-22,2012,8,22,2,8.0,15101.28,1887.66,10021.25,High Income
186,Thabo,Sithole,29,Gauteng,Pretoria,Employed,31734.49,2022-01-01,2022,1,1,5,38.0,41623.49,1095.355,11259.22,High Income
187,Bongani,Jacobs,47,Kwazulu-Natal,Durban,Student,16770.73,2023-07-24,2023,7,24,0,22.0,23954.93,1088.8604545454546,6471.84,Middle Income
188,Lerato,Mokoena,35,North West,Klerksdorp,Employed,20665.1,2025-07-25,2025,7,25,4,17.0,13699.55,805.8558823529412,3589.71,Middle Income
189,Anele,Adams,18,Free State,Welkom,Employed,20848.7,2012-03-16,2012,3,16,4,7.0,19666.83,2809.5471428571427,13727.15,Middle Income
190,Nomsa,Mahlangu,33,Kwazulu-Natal,Richards Bay,Student,24301.79,2021-06-29,2021,6,29,1,5.0,3951.23,790.246,1658.63,Middle Income
191,Emma,Jacobs,49,Gauteng,Johannesburg,Employed,23274.0,2023-05-13,2023,5,13,5,53.0,50801.62,958.5211320754718,8428.56,Middle Income
192,Nomsa,Naidoo,33,Mpumalanga,Secunda,Employed,53268.05,2016-05-26,2016,5,26,3,9.0,12169.78,1352.197777777778,8382.6,High Income
193,Nomsa,Mokoena,53,Gauteng,Johannesburg,Employed,15754.07,2018-06-01,2018,6,1,4,24.0,21734.04,905.585,3117.23,Middle Income
194,Mia,Botha,31,Gauteng,Soweto,Student,19386.89,2022-11-06,2022,11,6,6,19.0,14299.52,752.6063157894737,3905.29,Middle Income
195,Sipho,Sithole,36,Mpumalanga,Mbombela,Retired,18834.24,2013-11-20,2013,11,20,2,30.0,10037789.06,334592.9686666667,10000000.0,Middle Income
196,Emma,Naidoo,31,Kwazulu-Natal,Durban,Employed,38601.55,2014-12-26,2014,12,26,4,9.0,12499.81,1388.8677777777775,3995.37,High Income
197,Naledi,Mabena,36,Free State,Bloemfontein,Employed,3284.45,2014-06-07,2014,6,7,5,7.0,15693.52,2241.931428571429,4464.92,Low Income
198,Liam,Botha,35,Kwazulu-Natal,Durban,Employed,56410.85,2023-01-20,2023,1,20,4,25.0,44026.630000000005,1761.0652000000002,9900.26,High Income
199,Ethan,Pillay,32,Eastern Cape,Gqeberha,Nan,38179.72,2017-10-11,2017,10,11,2,12.0,7300.639999999999,608.3866666666667,1812.36,High Income
200,Ava,Ndlovu,18,Gauteng,Pretoria,Self-employed,27441.26,2025-12-16,2025,12,16,1,10.0,8305.32,830.5319999999999,2633.1,Middle Income
201,Ayanda,Naidoo,36,Gauteng,Nan,Retired,11276.38,2016-10-21,2016,10,21,4,10.0,6652.01,665.201,1982.12,Middle Income
202,Naledi,Mabena,22,Gauteng,Pretoria,Employed,15816.92,2024-01-19,2024,1,19,4,18.0,416237.79,23124.321666666667,394907.45,Middle Income
203,Naledi,Mabena,21,Gauteng,Pretoria,Employed,23761.19,2015-08-01,2015,8,1,5,33.0,24566.22,744.4309090909092,3022.64,Middle Income
204,Sophia,Mokoena,44,Mpumalanga,Mbombela,Employed,17128.21,2015-08-09,2015,8,9,6,3.0,977.58,325.86,608.01,Middle Income
205,Lucas,Adams,47,Gauteng,Soweto,Employed,31754.59,2021-01-02,2021,1,2,5,23.0,5024249.34,218445.62347826085,5000000.0,High Income
206,Lerato,Ndlovu,37,Kwazulu-Natal,Durban,Employed,13022.22,2016-03-09,2016,3,9,2,7.0,16383.02,2340.431428571429,10262.29,Middle Income
207,Thabo,Williams,37,Limpopo,Polokwane,Student,33965.22,2025-03-11,2025,3,11,1,13.0,10965.05,843.4653846153847,4235.93,High Income
208,Noah,Jacobs,39,Limpopo,Polokwane,Retired,63876.78,2015-04-05,2015,4,5,6,6.0,3568.51,594.7516666666667,1243.78,Very High Income
209,Sophia,Pillay,29,Kwazulu-Natal,Richards Bay,Employed,21127.75,2019-08-29,2019,8,29,3,9.0,9800.92,1088.9911111111112,1879.27,Middle Income
210,Thabo,Jacobs,47,Kwazulu-Natal,Richards Bay,Employed,32349.51,2022-07-20,2022,7,20,2,13.0,10444.38,803.4138461538462,2186.67,High Income
211,Ava,Naidoo,39,Northern Cape,Kuruman,Employed,21717.45,2021-03-03,2021,3,3,2,14.0,10548.11,753.4364285714286,1839.78,Middle Income
212,Naledi,Ndlovu,51,Eastern Cape,East London,Employed,22787.53,2022-09-26,2022,9,26,0,22.0,28085.5,1276.6136363636365,5786.01,Middle Income
213,Ethan,Mokoena,18,Limpopo,Polokwane,Nan,59137.57,2024-02-24,2024,2,24,5,10.0,7171.889999999999,717.189,2138.34,High Income
214,Nomsa,Mahlangu,43,Mpumalanga,Mbombela,Unemployed,7686.49,2023-09-21,2023,9,21,3,19.0,26102.33,1373.806842105263,7224.72,Low Income
215,Amelia,Sithole,64,Limpopo,Thohoyandou,Self-employed,46245.76,2016-09-19,2016,9,19,0,41.0,75765.63,1847.9421951219515,17070.58,High Income
216,Naledi,Ndlovu,41,Gauteng,Midrand,Employed,10278.46,2024-02-05,2024,2,5,0,28.0,26543.23,947.9725,4214.26,Middle Income
217,Zanele,Nkosi,18,Kwazulu-Natal,Richards Bay,Employed,94206.99,2021-07-19,2021,7,19,0,23.0,35450.37,1541.3204347826088,5565.81,Very High Income
218,Sophia,Pillay,21,Western Cape,George,Employed,10295.56,2014-12-30,2014,12,30,1,17.0,19715.97,1159.7629411764706,7352.84,Middle Income
219,Bongani,Naidoo,42,Eastern Cape,East London,Employed,22846.03,2017-08-07,2017,8,7,0,10.0,7293.69,729.3689999999999,1754.58,Middle Income
220,Sibusiso,Dlamini,33,North West,Mahikeng,Employed,58420.49,2023-06-20,2023,6,20,1,12.0,12170.06,1014.1716666666666,3644.67,High Income
221,Sophia,Ndlovu,19,Kwazulu-Natal,Durban,Unemployed,39346.59,2020-07-28,2020,7,28,1,18.0,15246.17,847.0094444444444,3732.72,High Income
222,Bongani,Molefe,18,Kwazulu-Natal,Richards Bay,Employed,23564.87,2012-03-28,2012,3,28,2,18.0,11605.11,644.7283333333334,1996.38,Middle Income
223,Ava,Ndlovu,50,Western Cape,Stellenbosch,Employed,45317.92,2019-10-04,2019,10,4,4,9.0,4889.04,543.2266666666667,1051.71,High Income
224,Amahle,Mahlangu,22,North West,Rustenburg,Employed,14829.36,2014-10-24,2014,10,24,4,43.0,36122.4,840.0558139534884,4021.81,Middle Income
225,Nomsa,Botha,21,Western Cape,Paarl,Employed,19577.0,2021-04-03,2021,4,3,5,4.0,3975.46,993.865,1921.58,Middle Income
226,Liam,Jacobs,42,Western Cape,Stellenbosch,Unemployed,19073.15,2013-01-11,2013,1,11,4,12.0,7677.93,639.8275,1924.95,Middle Income
227,Oliver,Mthembu,36,Gauteng,Midrand,Self-employed,32925.06,2021-04-01,2021,4,1,3,10.0,13634.93,1363.493,5956.54,High Income
228,Noah,Botha,42,Western Cape,Stellenbosch,Student,126377.11,2019-09-09,2019,9,9,0,12.0,9771.71,814.3091666666666,3618.48,Very High Income
229,Bongani,Van Wyk,25,Kwazulu-Natal,Richards Bay,Employed,42667.3,2021-08-18,2021,8,18,2,15.0,18109.5,1207.3,4848.67,High Income
230,Ayanda,Adams,51,Kwazulu-Natal,Richards Bay,Retired,52674.38,2023-01-03,2023,1,3,1,53.0,47045.84,887.657358490566,5624.75,High Income
231,Sibusiso,Nkosi,52,Gauteng,Soweto,Employed,13461.75,2024-12-28,2024,12,28,5,8.0,5135.0,641.875,1577.05,Middle Income
232,Lerato,Sithole,35,Western Cape,Cape Town,Employed,38595.2,2021-12-10,2021,12,10,4,19.0,35768.59,1882.5573684210524,9271.43,High Income
233,Oliver,Botha,32,Western Cape,Cape Town,Employed,3722.07,2022-12-15,2022,12,15,3,7.0,9748.49,1392.6414285714286,4085.89,Low Income
234,Emma,Mahlangu,48,Gauteng,Johannesburg,Unemployed,9802.08,2024-01-06,2024,1,6,5,12.0,14749.38,1229.115,5810.17,Low Income
235,Mia,Mthembu,51,Western Cape,Cape Town,Employed,30672.0,2014-02-11,2014,2,11,1,21.0,31521.42,1501.02,11803.03,High Income
236,Noah,Pillay,40,Eastern Cape,East London,Self-employed,17742.93,2018-06-05,2018,6,5,1,18.0,694189.4500000001,38566.08055555556,679954.6,Middle Income
237,Ava,Van Wyk,37,Gauteng,Midrand,Employed,11846.84,2016-07-12,2016,7,12,1,27.0,24447.76,905.4725925925924,4628.82,Middle Income
238,Noah,Adams,53,Gauteng,Midrand,Self-employed,18930.08,2022-07-27,2022,7,27,2,24.0,25930.71,1080.44625,3892.88,Middle Income
239,Emma,Adams,64,Gauteng,Johannesburg,Self-employed,0.0,2021-08-27,2021,8,27,4,17.0,16963.88,997.8752941176472,3687.12,
240,Zanele,Mabena,47,Gauteng,Johannesburg,Employed,10482.56,2024-11-02,2024,11,2,5,10.0,3464.35,346.435,1061.0,Middle Income
241,Amahle,Mabena,46,Western Cape,Stellenbosch,Self-employed,60869.41,2024-03-22,2024,3,22,4,10.0,626128.63,62612.863,609855.48,Very High Income
242,Thabo,Khumalo,37,Western Cape,Paarl,Employed,10018.62,2018-12-21,2018,12,21,4,12.0,20647.55,1720.6291666666666,7321.82,Middle Income
243,Kabelo,Naidoo,35,Mpumalanga,Emalahleni,Retired,10029.3,2018-05-23,2018,5,23,2,11.0,9725.86,884.169090909091,3378.8,Middle Income
244,Lerato,Mokoena,52,Western Cape,George,Self-employed,9774.04,2012-07-10,2012,7,10,1,18.0,18950.87,1052.826111111111,7877.83,Low Income
245,Lerato,Mabena,39,Kwazulu-Natal,Richards Bay,Employed,33577.08,2016-11-05,2016,11,5,5,10.0,33677.45,3367.745,12048.74,High Income
246, Emma ,Molefe,59,Kwazulu-Natal,Pietermaritzburg,Student,13048.6,2022-11-18,2022,11,18,4,22.0,459798.25,20899.920454545456,438259.19,Middle Income
247,Sibusiso,Botha,46,Gauteng,Johannesburg,Student,5367.08,2021-01-04,2021,1,4,0,24.0,659517.5100000001,27479.896250000005,636395.66,Low Income
248,Oliver,Molefe,58,Kwazulu-Natal,Durban,Retired,28261.63,2023-10-29,2023,10,29,6,19.0,15670.91,824.7847368421053,2330.05,Middle Income
249,Bongani,Mthembu,18,Limpopo,Tzaneen,Self-employed,18541.41,2021-02-02,2021,2,2,1,4.0,8390.630000000001,2097.6575000000003,7692.68,Middle Income
250,Ayanda,Sithole,41,Limpopo,Tzaneen,Employed,32970.2,2012-08-04,2012,8,4,5,,,,,High Income
251,Sibusiso,Nkosi,18,Gauteng,Soweto,Employed,36748.21,2016-01-02,2016,1,2,5,,,,,High Income
252,Ethan,Jacobs,58,Gauteng,Pretoria,Employed,15988.34,2018-11-11,2018,11,11,6,29.0,38088.19,1313.3858620689657,6881.05,Middle Income
253,Thabo,Dlamini,50,Gauteng,Johannesburg,Employed,25049.36,1900-01-01,1900,1,1,0,2.0,1777.03,888.515,1567.32,Middle Income
254,Anele,Mthembu,35,Kwazulu-Natal,Durban,Employed,24687.26,2024-09-15,2024,9,15,6,15.0,23778.52,1585.2346666666667,7569.81,Middle Income
255,Emma,Nkosi,54,Eastern Cape,Gqeberha,Self-employed,5781.43,2014-07-20,2014,7,20,6,6.0,2812.34,468.7233333333333,1096.72,Low Income
256,Amelia,Adams,21,Gauteng,Soweto,Employed,19230.72,2019-10-08,2019,10,8,1,5.0,2827.2,565.4399999999999,1733.92,Middle Income
257,Zanele,Mthembu,18,Gauteng,Pretoria,Self-employed,19647.43,2017-12-27,2017,12,27,2,23.0,22770.93,990.0404347826088,3520.42,Middle Income
258,Bongani,Mokoena,34,North West,Klerksdorp,Employed,14903.45,2013-07-22,2013,7,22,0,21.0,17843.55,849.6928571428571,3725.66,Middle Income
259,Amelia,Nkosi,48,Western Cape,Cape Town,Unemployed,87722.42,2025-12-08,2025,12,8,0,25.0,22909.39,916.3756,5191.58,Very High Income
260,Sipho,Van Wyk,30,Kwazulu-Natal,Pietermaritzburg,Employed,14553.02,2022-01-24,2022,1,24,0,7.0,8450.87,1207.267142857143,6374.27,Middle Income
261,Kabelo,Mokoena,18,Eastern Cape,Gqeberha,Self-employed,17832.54,2015-09-02,2015,9,2,2,5.0,6529.95,1305.99,3194.85,Middle Income
262,Bongani,Mabena,37,Gauteng,Soweto,Employed,25083.05,2019-08-19,2019,8,19,0,31.0,53071.73,1711.9912903225804,10096.48,Middle Income
263,Zanele,Botha,47,Western Cape,Paarl,Employed,11093.66,2012-02-21,2012,2,21,1,,,,,Middle Income
264,Kabelo,Sithole,51,Gauteng,Soweto,Employed,29480.96,2018-09-03,2018,9,3,0,12.0,7860.27,655.0225,1830.39,Middle Income
265,Mia,Mabena,41,Mpumalanga,Emalahleni,Unemployed,41788.97,2019-04-15,2019,4,15,0,10.0,13288.32,1328.832,5405.8,High Income
266,Bongani,Williams,24,Western Cape,George,Employed,23214.74,2014-10-12,2014,10,12,6,29.0,21406.8,738.1655172413792,4589.9,Middle Income
267,Sophia,Mthembu,29,Gauteng,Midrand,Self-employed,18103.24,2016-12-23,2016,12,23,4,,,,,Middle Income
268,Emma,Sithole,38,Western Cape,George,Unemployed,12477.24,2013-03-28,2013,3,28,3,12.0,11131.17,927.5975,4362.9,Middle Income
269,Oliver,Mthembu,57,Western Cape,George,Employed,27611.73,2021-06-23,2021,6,23,2,2.0,1526.35,763.175,1354.46,Middle Income
270,Lucas,Adams,29,Eastern Cape,Mthatha,Employed,33858.17,2022-02-11,2022,2,11,4,7.0,3549.9,507.1285714285714,1231.25,High Income
271,Ava,Khumalo,23,Gauteng,Midrand,Nan,13307.12,2023-03-18,2023,3,18,5,34.0,31703.61,932.4591176470587,5609.01,Middle Income
272,Nomsa,Pillay,49,Kwazulu-Natal,Richards Bay,Employed,11018.88,2017-12-15,2017,12,15,4,,,,,Middle Income
273,Amahle,Mthembu,31,Kwazulu-Natal,Richards Bay,Employed,25671.23,2025-12-29,2025,12,29,0,,,,,Middle Income
274,Emma,Williams,47,Limpopo,Tzaneen,Employed,15701.75,2023-06-26,2023,6,26,0,,,,,Middle Income
275,Ayanda, Adams ,55,Western Cape,Cape Town,Retired,36601.39,2012-11-29,2012,11,29,3,17.0,30748.56,1808.7388235294115,6270.37,High Income
276,Emma,Naidoo,18,Limpopo,Tzaneen,Employed,25405.84,2017-05-26,2017,5,26,4,3.0,4107.45,1369.15,2225.72,Middle Income
277,Oliver,Mthembu,49,Kwazulu-Natal,Richards Bay,Employed,17841.17,2016-04-25,2016,4,25,0,8.0,3994.76,499.345,1144.92,Middle Income
278,Mia,Mabena,28,Gauteng,Johannesburg,Self-employed,32180.09,2021-10-26,2021,10,26,1,12.0,16477.87,1373.1558333333332,7775.26,High Income
279, Sophia ,Nkosi,24,Free State,Welkom,Employed,28761.6,2024-07-14,2024,7,14,6,8.0,13301.08,1662.635,3635.86,Middle Income
280,Zanele,Van Wyk,42,Limpopo,Polokwane,Retired,18299.09,2019-02-09,2019,2,9,5,,,,,Middle Income
281,Mia,Adams,37,Gauteng,Soweto,Self-employed,57970.2,2016-01-31,2016,1,31,6,6.0,6267.59,1044.5983333333334,2560.46,High Income
282,Bongani,Molefe,18,Mpumalanga,Secunda,Employed,15759.4,2024-06-11,2024,6,11,1,,,,,Middle Income
283,Nomsa,Adams,45,Kwazulu-Natal,Durban,Nan,0.0,2024-12-25,2024,12,25,2,31.0,26275.55,847.5983870967742,4602.06,
284,Liam,Pillay,43,Kwazulu-Natal,Pietermaritzburg,Employed,26896.68,2012-05-30,2012,5,30,2,18.0,18050.38,1002.798888888889,5448.29,Middle Income
285,Nomsa,Khumalo,42,Northern Cape,Kimberley,Employed,25684.73,2013-06-28,2013,6,28,4,8.0,5845.17,730.64625,1570.07,Middle Income
286,Anele,Dlamini,39,Gauteng,Midrand,Self-employed,18453.9,2016-10-21,2016,10,21,4,9.0,5222.29,580.2544444444444,1044.95,Middle Income
287,Emma,Van Wyk,40,Limpopo,Tzaneen,Employed,75635.08,2013-06-15,2013,6,15,5,13.0,10542.08,810.9292307692308,2640.38,Very High Income
288,Nomsa,Williams,49,Gauteng,Johannesburg,Employed,41426.81,2022-06-25,2022,6,25,5,22.0,30801.0,1400.0454545454545,14227.56,High Income
289,Zanele,Williams,42,Limpopo,Tzaneen,Unemployed,39395.27,2022-09-19,2022,9,19,0,,,,,High Income
290,Oliver,Ndlovu,25,Kwazulu-Natal,Durban,Employed,21173.89,2023-08-22,2023,8,22,1,13.0,30355.2,2335.015384615385,8613.11,Middle Income
291,Ava,Dlamini,38,Gauteng,Pretoria,Employed,17001.65,2022-02-26,2022,2,26,5,17.0,15257.4,897.4941176470588,2464.6,Middle Income
292,Nomsa,Khumalo,45,Gauteng,Johannesburg,Employed,23998.31,2021-06-11,2021,6,11,4,8.0,6776.16,847.02,2284.32,Middle Income
293,Amelia,Pillay,34,Gauteng,Midrand,Employed,19745.66,2017-09-16,2017,9,16,5,11.0,8655.84,786.8945454545454,3944.06,Middle Income
294,Lerato,Adams,60,Western Cape,Paarl,Retired,22712.15,2021-07-08,2021,7,8,3,28.0,17467.68,623.8457142857143,2893.06,Middle Income
295,Kabelo,Dlamini,45,Western Cape,Paarl,Nan,40298.89,2019-07-13,2019,7,13,5,17.0,28967.37,1703.9629411764706,5317.26,High Income
296,Anele,Mahlangu,43,Gauteng,Johannesburg,Unemployed,20485.73,2017-07-08,2017,7,8,5,,,,,Middle Income
297,Bongani,Williams,47,Western Cape,Cape Town,Employed,13146.35,2022-01-24,2022,1,24,0,,,,,Middle Income
298,Nomsa,Mabena,37,Gauteng,Pretoria,Student,0.0,2017-06-04,2017,6,4,6,,,,,
299,Bongani,Botha,47,Free State,Bloemfontein,Nan,42657.86,2013-01-08,2013,1,8,1,7.0,3293.62,470.51714285714286,980.31,High Income
300,Ava,Khumalo,45,Eastern Cape,Mthatha,Employed,4745.76,2013-09-13,2013,9,13,4,19.0,28484.95,1499.207894736842,7592.3,Low Income
301,Lucas,Ndlovu,40,Free State,Bethlehem,Self-employed,9101.39,2025-12-16,2025,12,16,1,20.0,25905.55,1295.2775,8073.01,Low Income
302,Lucas,Van Wyk,42,Gauteng,Soweto,Employed,50387.67,2023-09-29,2023,9,29,4,11.0,12626.28,1147.8436363636365,4817.29,High Income
303,Bongani,Naidoo,38,Mpumalanga,Secunda,Self-employed,28069.56,2025-09-04,2025,9,4,3,,,,,Middle Income
304,Kabelo,Nkosi,49,Kwazulu-Natal,Pietermaritzburg,Self-employed,18377.4,2024-06-02,2024,6,2,6,17.0,14404.89,847.3464705882352,2455.37,Middle Income
305,Sipho,Mthembu,28,Gauteng,Johannesburg,Employed,16615.77,2013-07-27,2013,7,27,5,12.0,6708.06,559.005,1149.0,Middle Income
306,Amahle,Khumalo,35,Gauteng,Soweto,Employed,19982.13,2012-11-24,2012,11,24,5,4.0,2561.68,640.42,866.31,Middle Income
307,Nomsa,Mahlangu,18,Eastern Cape,Gqeberha,Employed,28291.58,2018-01-12,2018,1,12,4,,,,,Middle Income
308,Kabelo,Pillay,51,Gauteng,Soweto,Employed,19675.46,2021-03-16,2021,3,16,1,,,,,Middle Income
309,Amelia,Mabena,53,Kwazulu-Natal,Pietermaritzburg,Employed,18866.51,2015-11-28,2015,11,28,5,16.0,16839.77,1052.485625,4429.9,Middle Income
310,Nomsa,Khumalo,30,Northern Cape,Kimberley,Nan,68922.82,2015-02-19,2015,2,19,3,19.0,23614.77,1242.8826315789474,4305.73,Very High Income
311,Kabelo,Botha,19,Western Cape,Nan,Employed,47654.11,2023-12-27,2023,12,27,2,30.0,662614.9099999999,22087.163666666664,625818.45,High Income
312,Sibusiso,Mabena,47,Western Cape,George,Retired,10017.1,2025-12-28,2025,12,28,6,14.0,10732.01,766.5721428571429,2005.42,Middle Income
313,Oliver,Mabena,43,Northern Cape,Kuruman,Employed,10647.77,2015-06-26,2015,6,26,4,42.0,49344.76,1174.875238095238,5755.29,Middle Income
314,Nomsa,Pillay,49,Kwazulu-Natal,Durban,Unemployed,164156.64,2023-12-29,2023,12,29,4,4.0,6441.13,1610.2825,2629.43,Very High Income
315,Sophia,Jacobs,49,Gauteng,Midrand,Employed,14292.75,2021-06-06,2021,6,6,6,12.0,14327.13,1193.9275,5541.69,Middle Income
316,Amahle,Naidoo,25,Mpumalanga,Emalahleni,Employed,8217.1,2017-08-12,2017,8,12,5,17.0,21155.43,1244.4370588235297,6042.98,Low Income
317,Amahle,Pillay,46,Mpumalanga,Mbombela,Employed,39302.35,2012-07-29,2012,7,29,6,17.0,18670.35,1098.2558823529412,3588.52,High Income
318,Thabo,Naidoo,42,Kwazulu-Natal,Durban,Employed,32938.82,2018-10-17,2018,10,17,2,11.0,6447.4,586.1272727272727,1777.5,High Income
319,Ava,Mokoena,55,Eastern Cape,Gqeberha,Unemployed,18505.01,2015-11-06,2015,11,6,4,21.0,38008.48,1809.9276190476191,10185.34,Middle Income
320,Zanele,Jacobs,27,Gauteng,Midrand,Employed,53286.3,2016-10-20,2016,10,20,3,11.0,8519.97,774.5427272727272,3420.44,High Income
321,Ava,Dlamini,55,Western Cape,Paarl,Unemployed,26029.69,2020-04-17,2020,4,17,4,,,,,Middle Income
322,Lerato,Botha,41,Kwazulu-Natal,Richards Bay,Employed,18724.67,2018-04-24,2018,4,24,1,6.0,3011.69,501.9483333333333,1173.39,Middle Income
323,Lerato,Williams,45,Gauteng,Pretoria,Employed,9193.34,2014-08-01,2014,8,1,4,,,,,Low Income
324,Lucas,Van Wyk,18,Eastern Cape,East London,Self-employed,17439.85,2014-03-01,2014,3,1,5,4.0,2463.96,615.99,1508.91,Middle Income
325,Thabo,Molefe,32,Limpopo,Thohoyandou,Employed,15861.54,2025-01-05,2025,1,5,6,11.0,5863.95,533.0863636363637,1189.94,Middle Income
326,Mia,Van Wyk,55,Western Cape,Paarl,Self-employed,10398.98,2014-02-21,2014,2,21,4,,,,,Middle Income
327,Liam,Mokoena,34,Kwazulu-Natal,Durban,Employed,27201.16,2018-09-09,2018,9,9,6,7.0,7704.88,1100.6971428571428,3418.5,Middle Income
328,Sophia,Mahlangu,52,Gauteng,Soweto,Employed,34264.04,2024-12-17,2024,12,17,1,13.0,12239.46,941.496923076923,4411.54,High Income
329,Mia,Khumalo,23,Mpumalanga,Mbombela,Unemployed,27394.07,2016-04-23,2016,4,23,5,11.0,8736.289999999999,794.2081818181817,2466.67,Middle Income
330,Mia,Botha,45,Gauteng,Johannesburg,Employed,29240.85,2013-02-27,2013,2,27,2,23.0,20075.27,872.8378260869565,5114.48,Middle Income
331,Lerato,Mokoena,29,Kwazulu-Natal,Richards Bay,Employed,0.0,2012-02-03,2012,2,3,4,,,,,
332,Noah,Sithole,62,Kwazulu-Natal,Richards Bay,Employed,21074.07,2025-09-20,2025,9,20,5,8.0,10088.34,1261.0425,1907.0,Middle Income
333,Emma,Mabena,62,Gauteng,Pretoria,Employed,32066.78,2019-10-01,2019,10,1,1,,,,,High Income
334,Liam, Mthembu ,53,Eastern Cape,Gqeberha,Retired,31479.56,2021-04-26,2021,4,26,0,,,,,High Income
335,Bongani,Jacobs,58,Free State,Bloemfontein,Nan,11411.01,2016-05-19,2016,5,19,3,,,,,Middle Income
336,Sophia,Mokoena,47,Kwazulu-Natal,Durban,Employed,29721.23,2024-01-01,2024,1,1,0,,,,,Middle Income
337,Lucas,Mokoena,78,Free State,Bloemfontein,Student,5103.53,2012-07-13,2012,7,13,4,19.0,23789.13,1252.0594736842106,4953.14,Low Income
338,Lucas,Pillay,39,Northern Cape,Upington,Self-employed,70581.68,2018-07-20,2018,7,20,4,17.0,14714.13,865.5370588235294,2064.3,Very High Income
339,Lerato,Mokoena,44,Gauteng,Johannesburg,Self-employed,12399.86,2024-12-13,2024,12,13,4,23.0,20092.85,873.6021739130434,2687.49,Middle Income
340,Amahle,Mahlangu,42,Kwazulu-Natal,Pietermaritzburg,Employed,43195.5,2024-12-17,2024,12,17,1,5.0,8478.85,1695.77,4279.44,High Income
341,Oliver,Naidoo,32,Western Cape,Cape Town,Employed,21738.96,2013-02-07,2013,2,7,3,,,,,Middle Income
342,Thabo,Nkosi,20,Limpopo,Thohoyandou,Self-employed,37640.55,2014-07-04,2014,7,4,4,,,,,High Income
343,Bongani,Van Wyk,35,Kwazulu-Natal,Richards Bay,Employed,18858.01,2025-08-16,2025,8,16,5,11.0,7827.97,711.6336363636364,1755.45,Middle Income
344,Bongani,Mahlangu,38,Gauteng,Pretoria,Nan,35904.54,2020-08-05,2020,8,5,2,,,,,High Income
