Unnamed: 0,customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since,Start_Year,Start_Month,Start_Day,Weekday
251,252,Ethan,Jacobs,58,Gauteng,Pretoria,Employed,15988.34,2018-11-11,2018,11,11,6
252,253,Thabo,Dlamini,50,Gauteng,Johannesburg,Employed,25049.36,1900-01-01,1900,1,1,0
253,254,Anele,Mthembu,35,Kwazulu-Natal,Durban,Employed,24687.26,2024-09-15,2024,9,15,6
254,255,Emma,Nkosi,54,Eastern Cape,Gqeberha,Self-employed,5781.43,2014-07-20,2014,7,20,6
255,256,Amelia,Adams,21,Gauteng,Soweto,Employed,19230.72,2019-10-08,2019,10,8,1
256,257,Zanele,Mthembu,18,Gauteng,Pretoria,Self-employed,19647.43,2017-12-27,2017,12,27,2
257,258,Bongani,Mokoena,34,North West,Klerksdorp,Employed,14903.45,2013-07-22,2013,7,22,0
258,259,Amelia,Nkosi,48,Western Cape,Cape Town,Unemployed,87722.42,2025-12-08,2025,12,8,0
259,260,Sipho,Van Wyk,30,Kwazulu-Natal,Pietermaritzburg,Employed,14553.02,2022-01-24,2022,1,24,0
260,261,Kabelo,Mokoena,18,Eastern Cape,Gqeberha,Self-employed,17832.54,2015-09-02,2015,9,2,2
261,262,Bongani,Mabena,37,Gauteng,Soweto,Employed,25083.05,2019-08-19,2019,8,19,0
262,263,Zanele,Botha,47,Western Cape,Paarl,Employed,11093.66,2012-02-21,2012,2,21,1
263,264,Kabelo,Sithole,51,Gauteng,Soweto,Employed,29480.96,2018-09-03,2018,9,3,0
264,265,Mia,Mabena,41,Mpumalanga,Emalahleni,Unemployed,41788.97,2019-04-15,2019,4,15,0
265,266,Bongani,Williams,24,Western Cape,George,Employed,23214.74,2014-10-12,2014,10,12,6
266,267,Sophia,Mthembu,29,Gauteng,Midrand,Self-employed,18103.24,2016-12-23,2016,12,23,4
267,268,Emma,Sithole,38,Western Cape,George,Unemployed,12477.24,2013-03-28,2013,3,28,3
268,269,Oliver,Mthembu,57,Western Cape,George,Employed,27611.73,2021-06-23,2021,6,23,2
269,270,Lucas,Adams,29,Eastern Cape,Mthatha,Employed,33858.17,2022-02-11,2022,2,11,4
270,271,Ava,Khumalo,23,Gauteng,Midrand,Nan,13307.12,2023-03-18,2023,3,18,5
271,272,Nomsa,Pillay,49,Kwazulu-Natal,Richards Bay,Employed,11018.88,2017-12-15,2017,12,15,4
272,273,Amahle,Mthembu,31,Kwazulu-Natal,Richards Bay,Employed,25671.23,2025-12-29,2025,12,29,0
273,274,Emma,Williams,47,Limpopo,Tzaneen,Employed,15701.75,2023-06-26,2023,6,26,0
274,275,Ayanda, Adams ,55,Western Cape,Cape Town,Retired,36601.39,2012-11-29,2012,11,29,3
275,276,Emma,Naidoo,18,Limpopo,Tzaneen,Employed,25405.84,2017-05-26,2017,5,26,4
276,277,Oliver,Mthembu,49,Kwazulu-Natal,Richards Bay,Employed,17841.17,2016-04-25,2016,4,25,0
277,278,Mia,Mabena,28,Gauteng,Johannesburg,Self-employed,32180.09,2021-10-26,2021,10,26,1
278,279, Sophia ,Nkosi,24,Free State,Welkom,Employed,28761.6,2024-07-14,2024,7,14,6
279,280,Zanele,Van Wyk,42,Limpopo,Polokwane,Retired,18299.09,2019-02-09,2019,2,9,5
280,281,Mia,Adams,37,Gauteng,Soweto,Self-employed,57970.2,2016-01-31,2016,1,31,6
281,282,Bongani,Molefe,18,Mpumalanga,Secunda,Employed,15759.4,2024-06-11,2024,6,11,1
282,283,Nomsa,Adams,45,Kwazulu-Natal,Durban,Nan,0.0,2024-12-25,2024,12,25,2
283,284,Liam,Pillay,43,Kwazulu-Natal,Pietermaritzburg,Employed,26896.68,2012-05-30,2012,5,30,2
284,285,Nomsa,Khumalo,42,Northern Cape,Kimberley,Employed,25684.73,2013-06-28,2013,6,28,4
285,286,Anele,Dlamini,39,Gauteng,Midrand,Self-employed,18453.9,2016-10-21,2016,10,21,4
286,287,Emma,Van Wyk,40,Limpopo,Tzaneen,Employed,75635.08,2013-06-15,2013,6,15,5
287,288,Nomsa,Williams,49,Gauteng,Johannesburg,Employed,41426.81,2022-06-25,2022,6,25,5
288,289,Zanele,Williams,42,Limpopo,Tzaneen,Unemployed,39395.27,2022-09-19,2022,9,19,0
289,290,Oliver,Ndlovu,25,Kwazulu-Natal,Durban,Employed,21173.89,2023-08-22,2023,8,22,1
290,291,Ava,Dlamini,38,Gauteng,Pretoria,Employed,17001.65,2022-02-26,2022,2,26,5
291,292,Nomsa,Khumalo,45,Gauteng,Johannesburg,Employed,23998.31,2021-06-11,2021,6,11,4
292,293,Amelia,Pillay,34,Gauteng,Midrand,Employed,19745.66,2017-09-16,2017,9,16,5
293,294,Lerato,Adams,60,Western Cape,Paarl,Retired,22712.15,2021-07-08,2021,7,8,3
294,295,Kabelo,Dlamini,45,Western Cape,Paarl,Nan,40298.89,2019-07-13,2019,7,13,5
295,296,Anele,Mahlangu,43,Gauteng,Johannesburg,Unemployed,20485.73,2017-07-08,2017,7,8,5
296,297,Bongani,Williams,47,Western Cape,Cape Town,Employed,13146.35,2022-01-24,2022,1,24,0
297,298,Nomsa,Mabena,37,Gauteng,Pretoria,Student,0.0,2017-06-04,2017,6,4,6
298,299,Bongani,Botha,47,Free State,Bloemfontein,Nan,42657.86,2013-01-08,2013,1,8,1
299,300,Ava,Khumalo,45,Eastern Cape,Mthatha,Employed,4745.76,2013-09-13,2013,9,13,4
300,301,Lucas,Ndlovu,40,Free State,Bethlehem,Self-employed,9101.39,2025-12-16,2025,12,16,1
301,302,Lucas,Van Wyk,42,Gauteng,Soweto,Employed,50387.67,2023-09-29,2023,9,29,4
302,303,Bongani,Naidoo,38,Mpumalanga,Secunda,Self-employed,28069.56,2025-09-04,2025,9,4,3
303,304,Kabelo,Nkosi,49,Kwazulu-Natal,Pietermaritzburg,Self-employed,18377.4,2024-06-02,2024,6,2,6
304,305,Sipho,Mthembu,28,Gauteng,Johannesburg,Employed,16615.77,2013-07-27,2013,7,27,5
305,306,Amahle,Khumalo,35,Gauteng,Soweto,Employed,19982.13,2012-11-24,2012,11,24,5
306,307,Nomsa,Mahlangu,18,Eastern Cape,Gqeberha,Employed,28291.58,2018-01-12,2018,1,12,4
307,308,Kabelo,Pillay,51,Gauteng,Soweto,Employed,19675.46,2021-03-16,2021,3,16,1
308,309,Amelia,Mabena,53,Kwazulu-Natal,Pietermaritzburg,Employed,18866.51,2015-11-28,2015,11,28,5
309,310,Nomsa,Khumalo,30,Northern Cape,Kimberley,Nan,68922.82,2015-02-19,2015,2,19,3
310,311,Kabelo,Botha,19,Western Cape,Nan,Employed,47654.11,2023-12-27,2023,12,27,2
311,312,Sibusiso,Mabena,47,Western Cape,George,Retired,10017.1,2025-12-28,2025,12,28,6
312,313,Oliver,Mabena,43,Northern Cape,Kuruman,Employed,10647.77,2015-06-26,2015,6,26,4
313,314,Nomsa,Pillay,49,Kwazulu-Natal,Durban,Unemployed,164156.64,2023-12-29,2023,12,29,4
314,315,Sophia,Jacobs,49,Gauteng,Midrand,Employed,14292.75,2021-06-06,2021,6,6,6
315,316,Amahle,Naidoo,25,Mpumalanga,Emalahleni,Employed,8217.1,2017-08-12,2017,8,12,5
316,317,Amahle,Pillay,46,Mpumalanga,Mbombela,Employed,39302.35,2012-07-29,2012,7,29,6
317,318,Thabo,Naidoo,42,Kwazulu-Natal,Durban,Employed,32938.82,2018-10-17,2018,10,17,2
318,319,Ava,Mokoena,55,Eastern Cape,Gqeberha,Unemployed,18505.01,2015-11-06,2015,11,6,4
319,320,Zanele,Jacobs,27,Gauteng,Midrand,Employed,53286.3,2016-10-20,2016,10,20,3
320,321,Ava,Dlamini,55,Western Cape,Paarl,Unemployed,26029.69,2020-04-17,2020,4,17,4
321,322,Lerato,Botha,41,Kwazulu-Natal,Richards Bay,Employed,18724.67,2018-04-24,2018,4,24,1
322,323,Lerato,Williams,45,Gauteng,Pretoria,Employed,9193.34,2014-08-01,2014,8,1,4
323,324,Lucas,Van Wyk,18,Eastern Cape,East London,Self-employed,17439.85,2014-03-01,2014,3,1,5
324,325,Thabo,Molefe,32,Limpopo,Thohoyandou,Employed,15861.54,2025-01-05,2025,1,5,6
325,326,Mia,Van Wyk,55,Western Cape,Paarl,Self-employed,10398.98,2014-02-21,2014,2,21,4
326,327,Liam,Mokoena,34,Kwazulu-Natal,Durban,Employed,27201.16,2018-09-09,2018,9,9,6
327,328,Sophia,Mahlangu,52,Gauteng,Soweto,Employed,34264.04,2024-12-17,2024,12,17,1
328,329,Mia,Khumalo,23,Mpumalanga,Mbombela,Unemployed,27394.07,2016-04-23,2016,4,23,5
329,330,Mia,Botha,45,Gauteng,Johannesburg,Employed,29240.85,2013-02-27,2013,2,27,2
330,331,Lerato,Mokoena,29,Kwazulu-Natal,Richards Bay,Employed,0.0,2012-02-03,2012,2,3,4
331,332,Noah,Sithole,62,Kwazulu-Natal,Richards Bay,Employed,21074.07,2025-09-20,2025,9,20,5
332,333,Emma,Mabena,62,Gauteng,Pretoria,Employed,32066.78,2019-10-01,2019,10,1,1
333,334,Liam, Mthembu ,53,Eastern Cape,Gqeberha,Retired,31479.56,2021-04-26,2021,4,26,0
334,335,Bongani,Jacobs,58,Free State,Bloemfontein,Nan,11411.01,2016-05-19,2016,5,19,3
335,336,Sophia,Mokoena,47,Kwazulu-Natal,Durban,Employed,29721.23,2024-01-01,2024,1,1,0
336,337,Lucas,Mokoena,78,Free State,Bloemfontein,Student,5103.53,2012-07-13,2012,7,13,4
337,338,Lucas,Pillay,39,Northern Cape,Upington,Self-employed,70581.68,2018-07-20,2018,7,20,4
338,339,Lerato,Mokoena,44,Gauteng,Johannesburg,Self-employed,12399.86,2024-12-13,2024,12,13,4
339,340,Amahle,Mahlangu,42,Kwazulu-Natal,Pietermaritzburg,Employed,43195.5,2024-12-17,2024,12,17,1
340,341,Oliver,Naidoo,32,Western Cape,Cape Town,Employed,21738.96,2013-02-07,2013,2,7,3
341,342,Thabo,Nkosi,20,Limpopo,Thohoyandou,Self-employed,37640.55,2014-07-04,2014,7,4,4
342,343,Bongani,Van Wyk,35,Kwazulu-Natal,Richards Bay,Employed,18858.01,2025-08-16,2025,8,16,5
343,344,Bongani,Mahlangu,38,Gauteng,Pretoria,Nan,35904.54,2020-08-05,2020,8,5,2
344,345,Mia,Van Wyk,49,Western Cape,Stellenbosch,Self-employed,16757.34,2023-02-14,2023,2,14,1
345,346,Thabo,Khumalo,40,Mpumalanga,Secunda,Self-employed,19586.84,2013-06-23,2013,6,23,6
346,347,Amahle,Nkosi,73,Gauteng,Midrand,Employed,13870.11,2018-11-19,2018,11,19,0
347,348,Thabo,Van Wyk,19,Eastern Cape,Gqeberha,Self-employed,11967.19,2016-02-28,2016,2,28,6
348,349,Noah,Mokoena,41,Gauteng,Soweto,Employed,86341.74,2019-08-11,2019,8,11,6
349,350,Nomsa,Mabena,35,North West,Rustenburg,Employed,26029.57,2018-09-14,2018,9,14,4
350,351,Naledi,Van Wyk,55,Gauteng,Johannesburg,Unemployed,58688.35,2019-02-08,2019,2,8,4
351,352,Sibusiso,Sithole,59,Gauteng,Johannesburg,Employed,0.0,2021-04-09,2021,4,9,4
352,353,Sibusiso,Mabena,33,Limpopo,Tzaneen,Employed,37837.14,2021-12-11,2021,12,11,5
353,354,Emma,Botha,52,Mpumalanga,Secunda,Employed,0.0,2019-03-16,2019,3,16,5
354,355,Amahle,Adams,41,Gauteng,Midrand,Employed,11144.79,2012-10-19,2012,10,19,4
355,356,Amelia,Ndlovu,43,Kwazulu-Natal,Richards Bay,Self-employed,17290.17,2015-08-11,2015,8,11,1
356,357,Mia,Pillay,42,Free State,Bloemfontein,Employed,53105.54,2018-09-28,2018,9,28,4
357,358,Kabelo,Botha,44,Mpumalanga,Mbombela,Employed,19521.72,2013-07-11,2013,7,11,3
358,359,Lerato,Khumalo,28,Gauteng,Pretoria,Retired,20089.14,2016-07-27,2016,7,27,2
359,360,Oliver,Mthembu,44,Kwazulu-Natal,Durban,Employed,13026.78,2013-08-14,2013,8,14,2
360,361,Ethan,Mokoena,36,Free State,Bloemfontein,Retired,15175.19,2023-03-13,2023,3,13,0
361,362,Amahle,Mabena,44,Free State,Bloemfontein,Employed,9240.5,2022-01-31,2022,1,31,0
362,363,Nomsa,Mahlangu,47,Limpopo,Tzaneen,Unemployed,8998.7,2016-01-03,2016,1,3,6
363,364,Zanele, Botha ,53,Kwazulu-Natal,Durban,Employed,32769.66,2022-06-08,2022,6,8,2
364,365,Emma,Pillay,57,Western Cape,Cape Town,Employed,28659.5,2022-07-15,2022,7,15,4
365,366,Sophia,Pillay,38,Mpumalanga,Emalahleni,Unemployed,9060.46,2022-04-12,2022,4,12,1
366,367,Liam,Botha,30,Mpumalanga,Secunda,Employed,23911.26,2017-12-29,2017,12,29,4
367,368,Lucas,Mokoena,36,Limpopo,Tzaneen,Unemployed,11461.32,2019-09-29,2019,9,29,6
368,369,Sophia,Pillay,57,Western Cape,Paarl,Employed,16173.76,2024-05-16,2024,5,16,3
369,370,Zanele,Naidoo,40,Gauteng,Johannesburg,Nan,17378.85,2012-08-01,2012,8,1,2
370,371,Ethan, Dlamini ,28,Free State,Bethlehem,Employed,65218.73,2015-10-11,2015,10,11,6
371,372,Ava,Adams,41,Western Cape,Paarl,Retired,16414.04,2024-07-17,2024,7,17,2
372,373,Kabelo,Mthembu,32,Northern Cape,Kimberley,Self-employed,19440.61,2012-07-13,2012,7,13,4
373,374,Naledi,Mahlangu,33,Gauteng,Pretoria,Employed,30514.97,2021-07-15,2021,7,15,3
374,375,Ava,Mthembu,30,Eastern Cape,Gqeberha,Employed,15261.48,2019-05-07,2019,5,7,1
375,376,Ethan,Van Wyk,46,Mpumalanga,Emalahleni,Unemployed,23862.32,2025-05-23,2025,5,23,4
376,377,Lucas,Mokoena,38,Gauteng,Johannesburg,Employed,30127.96,2022-11-23,2022,11,23,2
377,378,Noah,Mthembu,52,Gauteng,Midrand,Employed,11871.45,2024-05-19,2024,5,19,6
378,379,Kabelo,Molefe,22,Kwazulu-Natal,Pietermaritzburg,Nan,13544.13,2018-04-15,2018,4,15,6
379,380,Mia,Pillay,39,Kwazulu-Natal,Pietermaritzburg,Self-employed,17023.96,2017-01-01,2017,1,1,6
380,381,Anele,Ndlovu,32,Gauteng,Pretoria,Employed,20662.16,2018-10-10,2018,10,10,2
381,382,Sophia,Williams,63,Kwazulu-Natal,Pietermaritzburg,Self-employed,0.0,2025-12-23,2025,12,23,1
382,383,Emma,Mokoena,63,North West,Rustenburg,Employed,58723.0,2016-11-06,2016,11,6,6
383,384,Mia,Adams,18,Kwazulu-Natal,Richards Bay,Employed,10576.75,2024-12-23,2024,12,23,0
384,385,Zanele,Jacobs,69,Gauteng,Soweto,Employed,21142.36,2019-01-18,2019,1,18,4
385,386,Emma,Mthembu,34,Gauteng,Johannesburg,Nan,13918.67,2016-07-29,2016,7,29,4
386,387,Kabelo,Mthembu,37,Gauteng,Soweto,Employed,20718.57,2022-03-18,2022,3,18,4
387,388,Kabelo,Williams,19,Gauteng,Johannesburg,Employed,16066.44,2024-04-14,2024,4,14,6
388,389,Liam,Adams,47,Gauteng,Midrand,Student,10897.61,2014-02-28,2014,2,28,4
389,390,Noah,Nkosi,18,Eastern Cape,East London,Employed,33744.57,2022-01-20,2022,1,20,3
390,391,Amahle,Sithole,40,Gauteng,Johannesburg,Employed,13197.63,2016-07-08,2016,7,8,4
391,392,Sipho,Mthembu,43,North West,Klerksdorp,Employed,54239.33,2023-01-04,2023,1,4,2
392,393,Ayanda,Adams,43,Gauteng,Pretoria,Unemployed,19108.64,2020-10-30,2020,10,30,4
393,394,Sophia,Pillay,58,Western Cape,Paarl,Employed,13400.03,2014-11-14,2014,11,14,4
394,395,Thabo,Naidoo,38,Free State,Bethlehem,Retired,72214.47,2023-11-15,2023,11,15,2
395,396,Amelia,Khumalo,43,Mpumalanga,Mbombela,Student,11347.22,2012-01-14,2012,1,14,5
396,397,Naledi,Ndlovu,30,Gauteng,Johannesburg,Self-employed,128217.68,2022-12-24,2022,12,24,5
397,398,Thabo,Pillay,40,Gauteng,Soweto,Employed,17660.46,2022-11-18,2022,11,18,4
398,399,Sibusiso,Pillay,57,Gauteng,Pretoria,Employed,44910.6,2024-04-27,2024,4,27,5
399,400,Anele,Adams,51,Kwazulu-Natal,Pietermaritzburg,Unemployed,30098.51,2017-10-23,2017,10,23,0
400,401,Thabo,Pillay,60,Kwazulu-Natal,Pietermaritzburg,Self-employed,58414.74,2023-04-14,2023,4,14,4
401,402,Zanele,Adams,53,Gauteng,Soweto,Self-employed,45749.19,2016-02-11,2016,2,11,3
402,403,Anele,Naidoo,36,Western Cape,Cape Town,Employed,33051.93,2019-01-22,2019,1,22,1
403,404,Ayanda,Mthembu,61,Kwazulu-Natal,Richards Bay,Employed,41411.01,2020-11-15,2020,11,15,6
404,405,Mia, Molefe ,45,North West,Mahikeng,Self-employed,18470.41,2018-09-25,2018,9,25,1
405,406,Amahle,Dlamini,46,Eastern Cape,Gqeberha,Employed,59967.7,2017-01-20,2017,1,20,4
406,407,Nomsa,Khumalo,29,Kwazulu-Natal,Durban,Employed,13158.91,2018-06-20,2018,6,20,2
407,408,Amelia,Ndlovu,63,Western Cape,Stellenbosch,Employed,18150.6,2019-06-08,2019,6,8,5
408,409,Amahle,Mokoena,24,Gauteng,Johannesburg,Nan,11261.95,2015-04-18,2015,4,18,5
409,410,Zanele,Sithole,18,Gauteng,Johannesburg,Employed,18411.44,2025-12-30,2025,12,30,1
410,411,Amahle,Van Wyk,30,Free State,Welkom,Employed,23960.59,2013-04-28,2013,4,28,6
411,412,Lucas,Sithole,49,Mpumalanga,Secunda,Unemployed,51116.24,2025-02-15,2025,2,15,5
412,413,Oliver,Van Wyk,41,Mpumalanga,Mbombela,Employed,10315.92,2020-02-16,2020,2,16,6
413,414,Noah,Williams,25,Northern Cape,Kuruman,Employed,27147.63,2013-09-11,2013,9,11,2
414,415,Ethan,Dlamini,32,Northern Cape,Kimberley,Employed,38347.79,2019-07-30,2019,7,30,1
415,416,Sipho,Dlamini,49,North West,Klerksdorp,Self-employed,12646.5,2022-12-26,2022,12,26,0
416,417,Noah,Naidoo,20,Western Cape,Stellenbosch,Employed,13282.51,2024-10-21,2024,10,21,0
417,418,Zanele,Mabena,29,Gauteng,Johannesburg,Employed,37221.53,2024-02-12,2024,2,12,0
418,419,Ayanda,Mthembu,58,Gauteng,Midrand,Employed,41256.68,2022-07-20,2022,7,20,2
419,420,Ayanda,Pillay,31,Kwazulu-Natal,Pietermaritzburg,Self-employed,16610.79,2021-12-18,2021,12,18,5
420,421,Thabo,Adams,52,Western Cape,Stellenbosch,Employed,15688.42,2023-01-24,2023,1,24,1
421,422,Sophia,Mthembu,20,Limpopo,Polokwane,Employed,66029.15,2016-01-25,2016,1,25,0
422,423,Emma,Naidoo,39,Kwazulu-Natal,Durban,Student,10110.3,2021-09-29,2021,9,29,2
423,424,Anele,Williams,44,Kwazulu-Natal,Richards Bay,Retired,8976.45,2023-02-01,2023,2,1,2
424,425,Ava,Mahlangu,22,Gauteng,Johannesburg,Self-employed,48220.64,2014-01-31,2014,1,31,4
425,426,Amelia,Nkosi,44,Gauteng,Pretoria,Employed,59700.11,2015-09-21,2015,9,21,0
426,427,Emma,Botha,39,Gauteng,Pretoria,Employed,53224.2,2014-05-28,2014,5,28,2
427,428,Sophia,Botha,39,Limpopo,Thohoyandou,Employed,68842.36,2016-01-03,2016,1,3,6
428,429,Oliver,Mokoena,52,Kwazulu-Natal,Richards Bay,Employed,7483.18,2013-12-28,2013,12,28,5
429,430,Lucas,Mokoena,36,Free State,Welkom,Employed,20369.64,2016-07-25,2016,7,25,0
430,431,Emma,Ndlovu,25,Gauteng,Pretoria,Employed,0.0,2014-02-27,2014,2,27,3
431,432,Anele,Adams,62,Gauteng,Johannesburg,Retired,14604.16,2013-11-29,2013,11,29,4
432,433,Ethan,Mabena,58,Gauteng,Soweto,Retired,11759.0,2016-02-24,2016,2,24,2
433,434,Noah,Ndlovu,39,Free State,Bloemfontein,Self-employed,14813.89,2021-06-05,2021,6,5,5
434,435,Lucas,Van Wyk,50,Free State,Bethlehem,Self-employed,14021.56,2013-12-14,2013,12,14,5
435,436,Nomsa,Williams,37,Gauteng,Johannesburg,Employed,16399.38,2022-10-30,2022,10,30,6
436,437,Nomsa,Williams,38,North West,Rustenburg,Unemployed,34943.81,2014-09-18,2014,9,18,3
437,438,Emma,Khumalo,39,Gauteng,Pretoria,Employed,50760.51,2023-07-11,2023,7,11,1
438,439,Sophia,Dlamini,45,Mpumalanga,Secunda,Employed,27969.51,2018-04-30,2018,4,30,0
439,440,Amelia,Mokoena,37,Western Cape,Paarl,Self-employed,28333.71,2012-12-31,2012,12,31,0
440,441,Liam,Mahlangu,55,Gauteng,Pretoria,Employed,14111.07,2020-08-19,2020,8,19,2
441,442,Mia,Mokoena,30,Limpopo,Thohoyandou,Employed,6097.73,2021-03-18,2021,3,18,3
442,443,Zanele,Jacobs,44,Gauteng,Johannesburg,Self-employed,31105.93,2022-10-03,2022,10,3,0
443,444,Sophia,Botha,47,Gauteng,Johannesburg,Employed,80041.19,2016-01-10,2016,1,10,6
444,445,Noah,Adams,43,Kwazulu-Natal,Durban,Employed,33596.92,2022-09-14,2022,9,14,2
445,446,Amelia,Mahlangu,44,Gauteng,Pretoria,Student,39619.82,2016-10-11,2016,10,11,1
446,447,Sibusiso,Adams,24,Eastern Cape,Gqeberha,Employed,26933.29,2017-07-26,2017,7,26,2
447,448,Kabelo,Dlamini,39,Limpopo,Polokwane,Employed,8900.6,2012-06-25,2012,6,25,0
448,449,Bongani,Williams,49,Mpumalanga,Mbombela,Employed,13845.09,2013-10-15,2013,10,15,1
449,450,Amahle,Nkosi,23,Gauteng,Soweto,Employed,15426.39,2020-02-15,2020,2,15,5
450,451,Mia,Mthembu,33,Kwazulu-Natal,Durban,Retired,19292.95,2025-10-14,2025,10,14,1
451,452,Ethan,Mthembu,53,Gauteng,Pretoria,Self-employed,32046.21,2013-10-12,2013,10,12,5
452,453,Oliver,Ndlovu,26,Gauteng,Soweto,Self-employed,5745.95,2022-09-24,2022,9,24,5
453,454,Lucas,Botha,42,Gauteng,Soweto,Student,9813.44,2013-02-28,2013,2,28,3
454,455,Liam,Naidoo,45,North West,Klerksdorp,Employed,42773.15,2023-08-23,2023,8,23,2
455,456,Bongani,Adams,30,Mpumalanga,Mbombela,Employed,30282.07,2022-10-29,2022,10,29,5
456,457,Nomsa,Dlamini,50,Free State,Bethlehem,Student,6227.55,2017-07-07,2017,7,7,4
457,458,Zanele,Nkosi,74,Kwazulu-Natal,Richards Bay,Self-employed,55203.88,2025-11-19,2025,11,19,2
458,459,Oliver,Adams,40,Kwazulu-Natal,Richards Bay,Self-employed,0.0,2023-04-13,2023,4,13,3
459,460,Naledi,Mthembu,49,Kwazulu-Natal,Pietermaritzburg,Self-employed,70893.06,2012-08-26,2012,8,26,6
460,461,Amahle,Pillay,43,Kwazulu-Natal,Pietermaritzburg,Employed,9625.33,2025-03-19,2025,3,19,2
461,462,Emma,Ndlovu,37,Kwazulu-Natal,Richards Bay,Employed,30092.36,2016-01-04,2016,1,4,0
462,463,Ava,Khumalo,38,Gauteng,Soweto,Employed,11448.92,2023-08-10,2023,8,10,3
463,464,Oliver,Sithole,18,Gauteng,Pretoria,Unemployed,18495.9,2024-10-01,2024,10,1,1
464,465,Amahle,Mahlangu,56,North West,Klerksdorp,Self-employed,41317.95,2014-03-11,2014,3,11,1
465,466,Anele,Mokoena,46,Kwazulu-Natal,Durban,Retired,9494.69,2014-03-08,2014,3,8,5
466,467,Lerato,Khumalo,58,North West,Klerksdorp,Retired,14988.0,2012-01-08,2012,1,8,6
467,468,Mia,Sithole,45,Gauteng,Pretoria,Employed,57938.06,2012-01-03,2012,1,3,1
468,469,Oliver,Nkosi,39,Kwazulu-Natal,Pietermaritzburg,Employed,13701.53,2023-08-06,2023,8,6,6
469,470,Emma,Botha,45,Gauteng,Pretoria,Employed,26875.32,2022-04-12,2022,4,12,1
470,471,Ayanda,Adams,20,Gauteng,Midrand,Retired,16269.82,2017-06-01,2017,6,1,3
471,472,Amelia,Dlamini,57,Western Cape,Paarl,Employed,46226.2,2021-05-19,2021,5,19,2
472,473,Naledi,Mthembu,43,Western Cape,Stellenbosch,Employed,32517.19,2012-03-10,2012,3,10,5
473,474,Nomsa,Pillay,34,Mpumalanga,Secunda,Nan,30403.42,2024-06-09,2024,6,9,6
474,475,Sipho, Mokoena ,45,Gauteng,Johannesburg,Employed,17781.64,2021-03-26,2021,3,26,4
475,476,Lerato,Van Wyk,41,Kwazulu-Natal,Richards Bay,Employed,17022.78,2025-06-13,2025,6,13,4
476,477,Sophia,Jacobs,32,Kwazulu-Natal,Richards Bay,Employed,29918.69,2016-09-20,2016,9,20,1
477,478,Zanele,Williams,42,Gauteng,Pretoria,Employed,27348.72,2012-12-17,2012,12,17,0
478,479,Lerato,Adams,46,Kwazulu-Natal,Pietermaritzburg,Self-employed,66345.39,2023-07-10,2023,7,10,0
479,480,Naledi,Pillay,49,Gauteng,Midrand,Self-employed,12951.95,2013-11-08,2013,11,8,4
480,481,Anele,Nkosi,36,Northern Cape,Kuruman,Employed,16023.25,2015-07-24,2015,7,24,4
481,482,Zanele,Molefe,29,Limpopo,Thohoyandou,Nan,13105.83,2025-01-17,2025,1,17,4
482,483,Lerato,Botha,46,Free State,Welkom,Employed,37300.8,2024-02-04,2024,2,4,6
483,484,Sibusiso,Khumalo,38,Kwazulu-Natal,Pietermaritzburg,Employed,9492.28,2020-01-18,2020,1,18,5
484,485,Noah,Mokoena,28,Gauteng,Pretoria,Employed,44868.11,2021-05-26,2021,5,26,2
485,486,Lerato,Mahlangu,45,North West,Klerksdorp,Employed,28343.8,2018-08-11,2018,8,11,5
486,487,Amahle,Jacobs,48,Gauteng,Johannesburg,Self-employed,18504.97,2024-01-06,2024,1,6,5
487,488,Mia,Naidoo,23,Western Cape,George,Employed,17695.25,2018-05-22,2018,5,22,1
488,489,Naledi,Williams,23,Gauteng,Soweto,Employed,21361.86,2016-08-19,2016,8,19,4
489,490,Sophia,Adams,54,Limpopo,Tzaneen,Employed,43601.67,2025-08-22,2025,8,22,4
490,491,Ethan,Ndlovu,44,Eastern Cape,East London,Self-employed,113670.8,2014-05-16,2014,5,16,4
491,492,Lucas,Pillay,18,Free State,Welkom,Student,35214.49,2022-06-15,2022,6,15,2
492,493,Liam,Ndlovu,39,Limpopo,Polokwane,Self-employed,15139.85,2019-07-15,2019,7,15,0
493,494,Anele,Adams,58,Gauteng,Soweto,Employed,29744.36,2019-10-27,2019,10,27,6
494,495,Mia,Mabena,43,North West,Rustenburg,Employed,44297.35,2012-02-26,2012,2,26,6
495,496,Ava,Van Wyk,31,Kwazulu-Natal,Pietermaritzburg,Self-employed,21372.74,2013-12-04,2013,12,4,2
496,497,Sipho,Dlamini,58,Eastern Cape,East London,Self-employed,13663.36,2016-04-06,2016,4,6,2
497,498,Bongani,Mokoena,73,Western Cape,Cape Town,Self-employed,14178.08,2020-08-05,2020,8,5,2
498,499,Nomsa,Sithole,38,Northern Cape,Kuruman,Unemployed,21576.48,2021-10-30,2021,10,30,5
499,500,Anele,Botha,22,Gauteng,Johannesburg,Employed,28127.46,2013-02-06,2013,2,6,2
500,501,Sibusiso,Botha,50,Western Cape,Paarl,Student,26821.69,2025-03-10,2025,3,10,0
501,502,Amelia,Nkosi,26,Kwazulu-Natal,Pietermaritzburg,Employed,19891.47,2019-06-13,2019,6,13,3
502,503,Oliver,Williams,44,Gauteng,Johannesburg,Employed,26883.31,2013-06-06,2013,6,6,3
